,airline_id,flight_number,departure_datetime,arrival_datetime,departure_time,arrival_time,booking_code,passenger_name,seat_number,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_entertainment,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,total_stops,reward_program_member,airline_name
84,5,4119,2023-06-02 08:58:15,2023-09-06 17:39:25,07:07:47,10:03:55,BQSJ,Nroap,OOY,economy,992.43,Extra Baggage,0,confirmed,GateHC,C,ClaimOEV,3.69,0,PJI,TypeOBV,Pilot_OZTH,Crew_GTTW,Yes,Non-Vegetarian,Available,True,False,True,2,False,JetBlue Airways
85,9,1267,2023-12-05 00:54:44,2023-07-31 01:36:44,21:13:47,23:02:32,BMBI,Ovigl,RWH,first,624.43,Meal,0,cancelled,GateSH,A,ClaimXOA,2.79,0,ICX,TypeCGC,Pilot_IYPO,Crew_HGMY,No,Non-Vegetarian,Available,False,True,False,1,True,Hawaiian Airlines
86,9,3774,2023-04-25 06:02:23,2023-04-08 03:33:27,13:14:48,17:19:08,BGZJ,Ilkcm,AZT,first,500.36,Extra Baggage,0,cancelled,GateQF,A,ClaimNRB,5.14,0,GEV,TypeVKE,Pilot_EPCY,Crew_XLCC,Yes,Vegan,Not Available,False,True,True,2,True,Hawaiian Airlines
87,10,5349,2023-03-01 10:36:51,2023-01-30 02:26:34,22:14:38,18:36:47,BLVT,Evvur,IIU,economy,198.06,Extra Baggage,0,cancelled,GateTX,C,ClaimQZE,3.54,1,HTZ,TypeXFP,Pilot_OFKZ,Crew_DTAS,No,Vegan,Available,True,False,True,2,True,Allegiant Air
88,19,5965,2023-04-15 22:27:49,2023-11-09 12:42:42,04:00:14,19:37:29,BKDL,Kzcvi,WVM,economy,851.77,Meal,0,cancelled,GateNT,C,ClaimGPE,5.37,2,UKF,TypeTFE,Pilot_YJDN,Crew_UNJV,Yes,Vegan,Available,False,False,True,2,True,Singapore Airlines
89,1,9125,2023-07-14 01:59:21,2023-08-26 07:56:47,17:57:04,08:45:07,BLWH,Zhxhm,TWC,economy,242.38,Meal,0,cancelled,GateZL,A,ClaimNSJ,11.36,2,LPP,TypeBXY,Pilot_LYQU,Crew_VJIU,No,No Meal,Available,False,False,True,0,False,American Airlines
90,7,4459,2023-10-22 15:57:40,2023-05-06 04:41:04,05:09:24,17:26:24,BTNG,Kfmkn,QRG,first,694.01,No Extras,0,cancelled,GateOW,A,ClaimOES,1.56,0,JNE,TypeTUQ,Pilot_KSUI,Crew_EQYC,No,No Meal,Not Available,False,False,False,1,True,Spirit Airlines
91,4,1989,2023-06-10 05:17:59,2023-10-22 18:06:38,01:28:36,14:47:03,BCYS,Nseom,JTW,business,282.65,Extra Baggage,464,pending,GateLP,A,ClaimWBP,2.43,0,EBH,TypeMNA,Pilot_ZIZS,Crew_ONUB,Yes,Vegan,Available,False,False,True,2,False,Southwest Airlines
92,1,1937,2023-06-17 05:14:48,2023-08-28 06:39:16,12:14:16,02:08:59,BNSJ,Xpsqp,HGE,first,713.53,No Extras,300,pending,GateNB,D,ClaimTHS,6.7,0,IDZ,TypeTYA,Pilot_MJJF,Crew_QDUV,No,Vegetarian,Available,False,True,True,2,False,American Airlines
93,15,7654,2023-11-22 01:06:52,2023-10-14 07:44:58,21:44:55,18:31:24,BLRS,Nqgfe,AVG,first,93.78,Extra Baggage,3432,pending,GateKX,C,ClaimMCK,9.15,2,AJH,TypeOQA,Pilot_KVCS,Crew_ZETA,Yes,Vegan,Available,False,True,True,0,True,Air France
94,8,7989,2023-11-16 14:15:44,2023-10-03 11:49:59,16:57:08,06:50:16,BXRM,Xxapw,DSF,economy,216.49,No Extras,0,pending,GateFS,C,ClaimGBN,4.16,1,HKH,TypeOKD,Pilot_ULTH,Crew_KTSO,No,Non-Vegetarian,Available,True,False,True,0,False,Frontier Airlines
95,12,9631,2023-11-16 02:51:20,2023-10-31 17:33:28,07:49:50,23:47:56,BQUX,Nbdab,ZSZ,first,733.53,No Extras,0,pending,GatePS,C,ClaimPXK,9.78,2,UVF,TypeNOO,Pilot_WGEL,Crew_KEUM,Yes,No Meal,Not Available,False,False,True,0,False,Air Canada
96,18,8342,2023-05-02 10:30:36,2023-03-29 13:42:04,17:02:37,18:08:03,BFPR,Ziawt,HEV,economy,611.36,Meal,0,confirmed,GateZK,A,ClaimUGZ,3.43,1,HEK,TypeWFU,Pilot_CVUW,Crew_HFKK,No,Vegetarian,Not Available,True,True,False,0,False,Emirates
97,15,7023,2023-12-17 09:59:36,2023-05-30 23:13:47,11:43:59,04:19:05,BIMD,Wpnwm,SQQ,business,578.26,Meal,1468,pending,GateVS,B,ClaimLNT,11.23,2,RSO,TypeHYY,Pilot_ISAW,Crew_BZFH,No,Vegan,Available,True,False,True,1,True,Air France
98,17,3358,2023-05-23 09:47:49,2023-10-17 00:49:44,10:12:56,11:09:36,BMCD,Zsorc,UEQ,economy,139.04,Meal,4561,cancelled,GateVU,D,ClaimBZP,7.09,2,DDL,TypeJLW,Pilot_FKML,Crew_ADZB,No,Vegetarian,Available,True,False,True,0,True,Qantas
99,14,4345,2023-12-07 22:51:06,2023-04-01 12:23:59,20:15:09,03:13:22,BSXA,Ooemx,FIT,economy,868.59,No Extras,3509,confirmed,GateAR,D,ClaimXOE,3.62,1,OYR,TypeDRR,Pilot_GOYF,Crew_PFXY,Yes,Non-Vegetarian,Not Available,True,False,False,0,True,Lufthansa
100,14,7360,2023-01-16 01:33:29,2023-05-21 08:26:27,17:28:58,15:40:13,BAIW,Ytpvt,HGV,economy,652.71,Meal,318,confirmed,GateEL,D,ClaimYUZ,7.02,1,EWJ,TypeRWO,Pilot_HOBW,Crew_NOWC,Yes,Vegan,Available,True,False,True,2,False,Lufthansa
101,18,5816,2023-04-21 11:20:04,2023-03-25 08:03:35,13:21:50,21:18:14,BYCC,Oniur,BYZ,economy,598.99,No Extras,0,pending,GateKT,A,ClaimDRO,11.24,1,PFU,TypeTHY,Pilot_EZRT,Crew_IXZP,No,Vegetarian,Not Available,True,False,False,2,False,Emirates
102,18,4743,2023-03-28 07:08:22,2023-10-21 08:23:38,13:23:15,17:22:06,BRBK,Qeoxk,FLO,economy,962.28,Meal,1772,confirmed,GateBG,C,ClaimJRG,10.2,2,XMQ,TypeUIF,Pilot_VTXE,Crew_ZISK,No,Vegan,Not Available,True,True,True,0,True,Emirates
103,16,8159,2023-02-07 06:47:06,2023-04-10 08:40:04,10:00:54,21:53:59,BIBT,Vlgyt,ZAZ,business,573.73,Extra Baggage,863,confirmed,GateXJ,B,ClaimYXS,6.9,2,EZP,TypeREE,Pilot_FXSU,Crew_WBQH,Yes,Vegan,Available,True,True,False,0,False,KLM Royal Dutch Airlines
104,1,1518,2023-05-02 16:36:39,2023-09-17 18:20:34,21:13:29,06:24:07,BDIN,Uicqx,EFX,first,817.16,Meal,0,pending,GateSH,C,ClaimWPD,2.82,1,URW,TypeATV,Pilot_XPNK,Crew_MMRL,Yes,Vegetarian,Available,False,False,True,0,True,American Airlines
105,11,1268,2023-05-26 16:11:52,2023-10-29 15:10:12,05:16:52,10:09:24,BSPZ,Iknzj,OZD,first,253.96,No Extras,0,pending,GateSX,B,ClaimWIP,11.37,0,NMH,TypeJXD,Pilot_YRAQ,Crew_DAYF,No,Non-Vegetarian,Available,False,False,True,1,False,SkyWest Airlines
106,15,6444,2023-03-03 17:20:56,2023-07-31 00:23:45,22:54:18,19:09:43,BNOR,Dpplf,LYS,economy,363.03,Meal,0,pending,GateGX,B,ClaimSUE,10.64,1,DVG,TypeXPV,Pilot_QODJ,Crew_KSSJ,No,No Meal,Available,False,True,True,2,True,Air France
107,12,6475,2023-03-17 15:12:41,2023-03-01 16:51:22,22:05:30,02:17:56,BOSI,Gwhfg,XRF,economy,677.29,Extra Baggage,0,pending,GateAR,C,ClaimPFU,1.14,0,FYT,TypeZOT,Pilot_PXDV,Crew_INCN,No,No Meal,Available,False,True,False,0,False,Air Canada
108,8,5185,2023-02-04 20:56:42,2023-09-20 23:49:46,05:02:44,21:25:46,BUUP,Ipvmo,PQK,first,648.48,Meal,0,confirmed,GatePE,C,ClaimZYW,1.8,0,GOH,TypeGAF,Pilot_SEFN,Crew_NGXZ,Yes,Non-Vegetarian,Not Available,False,True,True,0,False,Frontier Airlines
109,6,6161,2023-04-20 12:16:34,2023-12-14 13:18:34,01:50:05,03:32:17,BWQJ,Rdehd,DZP,business,132.08,Meal,4459,pending,GateGK,D,ClaimZJW,6.14,0,TDE,TypeNOQ,Pilot_MGQC,Crew_NYGR,No,No Meal,Available,True,True,True,1,False,Alaska Airlines
110,3,4865,2023-12-13 11:29:32,2023-10-31 03:45:41,21:27:34,01:14:17,BEIN,Qqbxp,IWJ,economy,101.79,Meal,0,cancelled,GateVN,C,ClaimZHE,7.26,1,ECW,TypePKZ,Pilot_FPLR,Crew_AQUT,Yes,Vegetarian,Available,False,True,False,0,True,United Airlines
111,13,9011,2023-04-03 21:09:27,2023-01-20 11:28:00,13:21:49,15:08:42,BVXJ,Svgka,ZMD,economy,252.91,Extra Baggage,0,confirmed,GateYQ,B,ClaimESB,7.17,2,XEP,TypeAVC,Pilot_FBMV,Crew_OEPJ,Yes,Vegetarian,Not Available,True,True,True,2,False,British Airways
112,13,3335,2023-11-27 22:37:04,2023-04-11 11:38:29,09:45:16,03:05:51,BXAX,Urgmc,NGC,business,557.16,No Extras,0,cancelled,GateIO,A,ClaimADF,7.77,2,DJT,TypeWBG,Pilot_NTXN,Crew_HHHZ,Yes,Vegetarian,Not Available,True,True,True,2,True,British Airways
113,2,4674,2023-05-21 22:18:46,2023-09-13 20:39:56,04:29:05,21:05:58,BVTC,Iqboi,TQN,economy,784.55,Extra Baggage,1656,confirmed,GateSC,A,ClaimENL,8.53,2,EYC,TypeQSL,Pilot_ADWY,Crew_YTLU,Yes,No Meal,Not Available,False,True,True,1,False,Delta Air Lines
114,5,5576,2023-04-05 09:25:31,2023-02-06 08:17:24,06:03:11,03:01:55,BPEM,Gskxu,OAD,first,419.46,Meal,2549,cancelled,GateLA,B,ClaimISP,11.31,1,CGZ,TypeUKZ,Pilot_JQZB,Crew_HEZY,No,Vegetarian,Not Available,False,True,False,2,False,JetBlue Airways
115,17,1500,2023-09-06 07:36:15,2023-02-05 20:39:56,04:28:40,18:56:15,BEWY,Rzqvd,YAR,economy,289.21,No Extras,0,confirmed,GateNN,B,ClaimXDC,5.38,2,ROM,TypeFGZ,Pilot_NHTZ,Crew_RRWC,No,Vegetarian,Not Available,False,False,False,2,False,Qantas
116,6,9083,2023-09-10 08:26:54,2023-07-30 18:44:24,06:32:33,07:06:46,BKQY,Bqwta,UMG,economy,611.47,No Extras,0,confirmed,GateFB,A,ClaimZZN,1.32,0,CNF,TypeLPO,Pilot_ESEJ,Crew_VLZI,No,No Meal,Not Available,False,False,False,1,False,Alaska Airlines
117,2,9294,2023-04-26 00:44:36,2023-04-20 05:29:32,04:32:42,03:48:18,BCVF,Mjqwu,RWU,economy,143.97,Meal,0,cancelled,GateXJ,A,ClaimVRL,7.22,0,HWR,TypeYHD,Pilot_KZDV,Crew_ZUGK,No,Non-Vegetarian,Available,False,True,False,2,True,Delta Air Lines
118,4,6543,2023-12-22 00:07:56,2023-12-30 16:22:21,11:04:25,13:54:42,BPTB,Qkicj,FSJ,business,213.01,Meal,0,pending,GateOY,A,ClaimKEL,7.28,1,TPG,TypeYCW,Pilot_RWQH,Crew_OXFW,No,Vegan,Not Available,True,False,False,2,False,Southwest Airlines
119,11,3746,2023-12-23 04:51:56,2023-06-04 20:19:18,23:44:42,03:48:01,BEST,Qppom,PMV,first,480.19,No Extras,0,pending,GateLS,A,ClaimGYS,3.56,0,AUD,TypeFCB,Pilot_FPPL,Crew_NZZN,Yes,Non-Vegetarian,Not Available,False,False,False,1,False,SkyWest Airlines
120,8,4276,2023-03-21 18:06:41,2023-07-29 00:46:29,10:30:49,17:30:11,BVKW,Bzfcz,BJZ,business,968.35,Meal,0,cancelled,GateBO,C,ClaimHSH,6.73,2,YCA,TypePBW,Pilot_ZJHT,Crew_SISB,Yes,Vegetarian,Available,True,False,True,1,False,Frontier Airlines
121,12,4085,2023-12-14 02:07:45,2023-05-28 05:32:10,19:33:57,03:37:30,BRCL,Xaqxa,EEV,economy,360.06,Meal,0,confirmed,GateTW,D,ClaimCZW,10.86,2,WUZ,TypeTMR,Pilot_TIDU,Crew_YJLM,No,No Meal,Available,True,True,True,0,False,Air Canada
122,8,6735,2023-08-07 04:29:11,2023-01-11 18:50:35,00:41:25,13:06:22,BWMU,Kdkmv,SRS,business,858.51,Extra Baggage,4560,confirmed,GateMY,D,ClaimSFK,7.91,0,MCX,TypeXFR,Pilot_PGMQ,Crew_POQQ,No,No Meal,Available,True,True,False,2,False,Frontier Airlines
123,11,8796,2023-08-24 10:25:40,2023-05-30 13:24:06,16:36:29,19:50:38,BTTI,Qtumq,DHW,first,977.64,Meal,4381,cancelled,GateRT,A,ClaimPMZ,9.11,2,FFZ,TypeETW,Pilot_WTYE,Crew_PNMP,No,No Meal,Not Available,True,True,True,1,False,SkyWest Airlines
124,8,7613,2023-01-07 18:15:41,2023-06-17 18:01:13,02:54:21,05:36:33,BIZG,Bbvrf,LAG,economy,831.38,Extra Baggage,0,pending,GateBV,D,ClaimQTI,8.21,2,UEK,TypeFWB,Pilot_DFON,Crew_XOLE,No,Non-Vegetarian,Not Available,True,True,True,1,False,Frontier Airlines
125,8,2327,2023-02-11 07:04:27,2023-01-14 01:48:15,15:50:42,20:55:21,BAAS,Ybwkq,CDZ,business,469.77,Meal,0,cancelled,GateBA,A,ClaimSOS,4.62,2,LAF,TypeVHE,Pilot_BMPK,Crew_VYFZ,Yes,Vegan,Available,False,False,False,1,False,Frontier Airlines
126,17,8772,2023-12-22 09:08:26,2023-11-02 08:34:12,22:05:48,22:10:42,BCGL,Iteto,MKG,first,820.61,No Extras,0,confirmed,GateCS,C,ClaimLTK,2.97,2,AWL,TypeTBD,Pilot_IHNN,Crew_NFHJ,Yes,Vegan,Available,False,False,False,0,True,Qantas
127,16,4746,2023-09-22 14:44:50,2023-03-31 08:05:52,08:22:11,04:10:17,BPMR,Zyqjf,BYU,economy,92.59,No Extras,1352,pending,GateXL,D,ClaimOUH,5.23,1,MAH,TypeORX,Pilot_HZUY,Crew_YHSX,No,Non-Vegetarian,Not Available,True,True,False,1,True,KLM Royal Dutch Airlines
128,14,6684,2023-03-25 00:18:24,2023-05-20 18:00:24,14:42:47,20:47:28,BXQX,Mupxb,DII,economy,870.93,No Extras,0,pending,GateAC,D,ClaimIFV,8.58,0,PZJ,TypeKOZ,Pilot_FCFR,Crew_ULPK,Yes,Vegan,Available,True,True,True,0,False,Lufthansa
129,11,3562,2023-04-19 10:21:46,2023-05-06 12:07:32,02:42:23,07:17:37,BINE,Texqg,BYA,economy,515.07,Meal,0,pending,GateLL,C,ClaimLCK,5.72,2,EYR,TypeHFQ,Pilot_SHDJ,Crew_IEOV,No,No Meal,Not Available,False,True,True,1,True,SkyWest Airlines
130,7,5163,2023-10-09 09:43:18,2023-03-16 05:26:43,08:10:47,00:32:04,BKTF,Xqefj,AFM,business,477.71,Meal,0,confirmed,GateLB,D,ClaimSGI,6.01,2,AMA,TypeTYV,Pilot_FPSG,Crew_ZZBJ,No,No Meal,Available,False,True,False,2,True,Spirit Airlines
131,16,4317,2023-03-04 10:02:02,2023-05-26 22:53:24,00:43:52,00:40:40,BFXH,Enytn,QPF,economy,746.02,Meal,4537,confirmed,GateTF,A,ClaimSHX,8.93,1,PXW,TypePUO,Pilot_JZDN,Crew_NDQA,Yes,Vegetarian,Not Available,True,False,True,0,False,KLM Royal Dutch Airlines
132,13,3436,2023-05-17 23:36:11,2023-09-03 09:05:20,06:44:47,17:11:47,BAIJ,Birrv,VKI,business,934.57,No Extras,0,cancelled,GateUV,A,ClaimNSA,8.17,1,VTU,TypeXWM,Pilot_ABHU,Crew_GKNI,Yes,Non-Vegetarian,Not Available,False,True,False,0,False,British Airways
133,15,6769,2023-05-22 03:23:46,2023-01-28 08:48:49,07:31:48,10:03:30,BQCW,Iezrl,GBA,economy,291.67,No Extras,0,cancelled,GateXP,A,ClaimYZB,10.23,1,VGH,TypeACQ,Pilot_OPDJ,Crew_KFPT,No,Non-Vegetarian,Available,False,False,False,1,False,Air France
134,16,9499,2023-11-05 08:48:54,2023-03-19 14:58:11,18:04:17,18:01:44,BUVM,Fqnjz,SPB,economy,452.44,Extra Baggage,0,cancelled,GateMJ,B,ClaimFXY,10.08,0,UYS,TypeYLV,Pilot_JIYF,Crew_NBTQ,No,No Meal,Not Available,False,True,True,2,False,KLM Royal Dutch Airlines
135,9,6918,2023-03-24 11:59:55,2023-08-01 12:25:27,12:14:09,08:32:17,BHTN,Scjno,HZK,first,668.17,Extra Baggage,0,confirmed,GateEQ,B,ClaimQGP,2.68,2,TNI,TypeIFT,Pilot_FPFD,Crew_BYDR,Yes,No Meal,Available,True,True,True,1,False,Hawaiian Airlines
136,3,2089,2023-08-17 06:32:33,2023-06-10 05:02:12,20:09:16,23:05:27,BTHS,Pfndm,JDS,first,626.14,No Extras,0,cancelled,GateDO,C,ClaimHNA,5.85,1,ADJ,TypeHXA,Pilot_KHKQ,Crew_FMLK,No,No Meal,Not Available,False,True,True,2,True,United Airlines
137,19,5555,2023-09-09 13:12:35,2023-12-13 00:16:54,10:06:35,16:15:10,BMFD,Hwiuk,BQW,first,273.05,Meal,771,cancelled,GateLT,C,ClaimKWD,4.33,2,KQD,TypeSXL,Pilot_ZYXL,Crew_AYUI,Yes,No Meal,Available,False,True,True,1,False,Singapore Airlines
138,5,3394,2023-03-31 05:50:09,2023-03-21 06:22:25,18:54:44,19:45:18,BFTB,Eeyrp,BAV,first,67.0,Meal,0,pending,GateHY,C,ClaimRHK,11.69,0,UNH,TypeNBF,Pilot_IBZW,Crew_WXKU,No,No Meal,Not Available,True,True,True,0,True,JetBlue Airways
139,10,7468,2023-12-18 12:56:51,2023-10-18 01:00:23,05:08:44,18:03:38,BJKK,Wzsxi,TMC,business,204.85,No Extras,3973,pending,GateWM,D,ClaimWHF,5.25,2,OMM,TypeDKJ,Pilot_QHUP,Crew_VOUO,Yes,Vegetarian,Not Available,True,True,False,2,True,Allegiant Air
140,17,5004,2023-05-27 04:53:40,2023-11-21 23:01:24,10:37:50,02:19:14,BCKH,Kknji,RFN,first,87.65,No Extras,0,cancelled,GateEV,A,ClaimLGD,7.37,0,DQS,TypeLAX,Pilot_AIPU,Crew_RZPP,No,No Meal,Not Available,False,True,False,2,True,Qantas
141,15,1666,2023-07-08 11:45:02,2023-01-20 11:32:19,15:19:20,19:29:43,BQZV,Ezkim,DZL,first,107.42,Meal,0,pending,GateXR,B,ClaimGBK,6.99,1,CHK,TypeUJD,Pilot_SABB,Crew_CRUB,Yes,Vegan,Not Available,True,False,False,0,False,Air France
142,8,6718,2023-12-15 18:02:53,2023-09-20 00:21:12,10:53:10,22:14:10,BYAP,Shwdl,FTZ,first,283.43,No Extras,0,pending,GateGJ,C,ClaimTDS,8.86,0,HYY,TypePMI,Pilot_TZUK,Crew_LLFY,Yes,Vegan,Not Available,False,False,False,0,True,Frontier Airlines
143,15,6152,2023-08-14 17:45:43,2023-07-03 13:52:21,01:37:26,13:36:59,BTGV,Ygxhs,IFF,first,737.72,Meal,0,pending,GateHB,B,ClaimBTR,2.61,1,ZDB,TypeUCU,Pilot_TVNI,Crew_CZGQ,No,No Meal,Not Available,False,False,True,0,True,Air France
144,14,3234,2023-08-24 06:06:57,2023-06-22 19:31:10,23:44:00,11:40:43,BVYH,Whsyz,YLD,first,293.94,Meal,0,pending,GateBL,D,ClaimSLN,11.56,1,ZPD,TypeIEM,Pilot_GPHE,Crew_HJFW,Yes,Non-Vegetarian,Available,False,False,True,0,True,Lufthansa
145,7,7335,2023-10-11 22:59:37,2023-05-08 13:13:49,20:11:01,03:45:39,BMER,Djowh,HLD,first,263.9,No Extras,421,confirmed,GateCH,D,ClaimILA,1.85,0,EUY,TypeCPS,Pilot_KXQH,Crew_OKMR,Yes,No Meal,Not Available,False,False,True,0,True,Spirit Airlines
146,12,2236,2023-03-09 21:53:22,2023-08-22 15:31:15,02:26:52,12:06:15,BLPC,Opxug,GIC,economy,654.85,Meal,0,pending,GateKK,A,ClaimVMW,8.06,1,BNT,TypeILL,Pilot_IDYX,Crew_GYLZ,No,No Meal,Available,False,False,True,1,True,Air Canada
147,17,2623,2023-06-26 05:59:05,2023-12-12 11:09:59,19:42:23,03:03:05,BLZS,Hmmbz,UAT,economy,585.04,Meal,0,confirmed,GateJY,C,ClaimGOY,11.95,1,LVX,TypeXGY,Pilot_KHXN,Crew_ZULF,No,Vegan,Not Available,True,False,False,2,True,Qantas
148,17,2374,2023-02-10 11:08:11,2023-04-21 05:56:15,01:19:27,04:00:19,BTRH,Tofyr,SPC,first,532.87,No Extras,0,confirmed,GateSS,A,ClaimTGX,11.41,0,SZU,TypeJYL,Pilot_NZOA,Crew_IQPS,Yes,Vegan,Available,False,False,True,0,True,Qantas
149,10,8275,2023-04-24 10:36:12,2023-10-28 14:18:42,20:31:38,21:20:40,BXMH,Gbzba,FFR,economy,663.65,No Extras,0,confirmed,GateXR,C,ClaimXCV,3.67,0,PKJ,TypeLUQ,Pilot_RWRF,Crew_WHMK,No,Non-Vegetarian,Available,False,False,False,2,True,Allegiant Air
150,19,7359,2023-10-30 02:36:52,2023-03-06 09:34:37,06:07:08,13:14:00,BJNO,Yvnbj,VBN,business,389.19,Meal,3571,pending,GateLG,A,ClaimLTN,5.79,2,CVP,TypeTXP,Pilot_KMJU,Crew_NJZJ,No,Vegetarian,Available,False,False,False,2,False,Singapore Airlines
151,14,1176,2023-10-28 06:28:43,2023-12-18 17:59:56,05:13:23,12:37:17,BUOZ,Ddwgt,ZBI,economy,64.11,Meal,0,cancelled,GateGU,B,ClaimDEZ,6.63,1,IRL,TypeIDS,Pilot_OEMQ,Crew_MBEE,Yes,Vegan,Not Available,False,True,True,1,False,Lufthansa
152,11,7704,2023-10-26 22:01:31,2023-09-14 03:02:49,03:02:51,11:07:08,BFNF,Ellyf,XWA,economy,458.52,Extra Baggage,0,confirmed,GateVM,B,ClaimPAN,3.13,2,WWB,TypeMUP,Pilot_RKPX,Crew_PQWM,Yes,Vegan,Not Available,False,False,False,2,True,SkyWest Airlines
153,2,3928,2023-11-09 15:48:56,2023-07-27 05:06:57,22:14:16,07:10:14,BWAJ,Rbspw,SIG,business,398.45,Extra Baggage,0,pending,GateVP,D,ClaimKEK,9.53,1,FUY,TypeTDN,Pilot_TKDC,Crew_ZAZQ,Yes,Non-Vegetarian,Not Available,True,False,False,2,True,Delta Air Lines
154,18,9817,2023-10-05 07:36:15,2023-09-08 02:52:38,13:29:19,07:55:52,BSKC,Bqtzg,FWY,business,783.26,No Extras,1369,cancelled,GateOS,D,ClaimGQV,6.55,2,EEL,TypeOJQ,Pilot_TAKI,Crew_EYUU,No,Non-Vegetarian,Available,False,False,True,1,False,Emirates
155,7,8617,2023-11-11 23:48:41,2023-03-04 18:13:49,15:25:04,21:06:32,BWFI,Ugwlw,MIZ,economy,135.78,No Extras,3731,cancelled,GateKM,A,ClaimVQK,4.07,0,CQP,TypeZPR,Pilot_VUVH,Crew_NCHD,Yes,No Meal,Available,False,True,True,1,True,Spirit Airlines
156,12,8614,2023-07-18 07:27:54,2023-10-04 02:50:51,17:54:41,12:54:13,BYID,Kqkhf,YJF,economy,792.06,No Extras,1021,confirmed,GateCT,D,ClaimDJV,11.08,2,GBX,TypeASN,Pilot_VVBO,Crew_ZTTR,Yes,No Meal,Available,False,False,True,1,False,Air Canada
157,2,4715,2023-05-07 14:45:24,2023-03-16 21:49:02,17:38:06,11:02:04,BCTS,Foztl,NQD,business,725.45,No Extras,1121,confirmed,GateLF,D,ClaimXXX,3.44,2,KRI,TypeDEK,Pilot_QSMC,Crew_HMAC,No,Vegan,Not Available,False,False,False,2,False,Delta Air Lines
158,18,5274,2023-11-17 06:02:54,2023-09-12 14:47:15,18:00:40,13:29:36,BWKS,Imooz,ONX,economy,367.48,Extra Baggage,0,pending,GateCF,C,ClaimTKT,3.66,0,AOE,TypeYTD,Pilot_OSFU,Crew_WMDM,No,Non-Vegetarian,Not Available,False,False,True,1,True,Emirates
159,6,9586,2023-01-04 16:55:09,2023-06-20 12:55:21,22:00:08,08:08:37,BQHF,Mikvk,MEA,first,646.11,Extra Baggage,0,cancelled,GateWV,A,ClaimNDE,11.35,1,WSE,TypeVVR,Pilot_JJZY,Crew_OJCI,Yes,Non-Vegetarian,Available,True,True,True,2,True,Alaska Airlines
160,10,5971,2023-05-11 04:52:47,2023-02-12 02:29:21,11:56:31,02:49:19,BEHH,Iqwyu,FAQ,business,550.3,No Extras,0,confirmed,GateOA,A,ClaimOWG,4.08,2,OSL,TypeXIO,Pilot_WMCP,Crew_OKBF,Yes,Vegetarian,Not Available,False,False,False,0,True,Allegiant Air
161,15,9389,2023-04-10 20:33:55,2023-03-08 12:18:08,06:39:55,18:15:42,BCSP,Fvezy,NQN,first,252.2,Extra Baggage,0,pending,GateLA,D,ClaimHHF,9.44,0,PIH,TypeLHK,Pilot_HNFA,Crew_AJDC,Yes,Vegetarian,Available,True,False,True,2,False,Air France
162,5,1968,2023-10-02 16:14:17,2023-07-27 05:34:38,06:47:28,09:53:10,BJWC,Ucfvq,PGJ,first,908.8,Meal,0,confirmed,GateEM,A,ClaimPXX,5.69,1,FEI,TypeNYL,Pilot_IYYO,Crew_BZHO,No,Non-Vegetarian,Not Available,False,True,True,2,True,JetBlue Airways
163,3,4155,2023-06-15 22:18:12,2023-06-04 19:08:38,08:38:08,07:03:29,BIHH,Kdzlj,OLW,economy,230.23,No Extras,0,confirmed,GateFX,D,ClaimNUZ,8.79,1,BSK,TypeUWK,Pilot_VELZ,Crew_IAZK,No,Non-Vegetarian,Available,False,True,False,1,False,United Airlines
164,5,5764,2023-12-02 17:55:26,2023-12-03 10:39:42,00:52:57,05:45:05,BYHT,Qfrus,HPF,first,181.15,No Extras,0,confirmed,GateMV,D,ClaimWUL,12.0,2,IOC,TypeGJO,Pilot_NCIS,Crew_FOSB,Yes,Vegetarian,Available,True,False,True,2,True,JetBlue Airways
165,8,3504,2023-11-17 14:28:56,2023-01-27 00:33:31,07:35:47,22:07:30,BGNV,Vyols,KZF,business,439.38,No Extras,3990,confirmed,GateVJ,D,ClaimNVQ,9.22,0,VBV,TypeNBR,Pilot_ZNNO,Crew_NLVP,No,Vegan,Not Available,True,False,False,1,False,Frontier Airlines
166,8,8643,2023-06-22 03:12:03,2023-03-12 11:45:43,04:21:24,16:26:41,BQLE,Yerzl,VAR,business,755.85,Meal,0,pending,GateQB,A,ClaimNZK,6.4,1,WQR,TypeHIG,Pilot_KZAU,Crew_XVOM,Yes,Vegan,Not Available,True,False,False,1,False,Frontier Airlines
167,8,7006,2023-04-21 04:58:28,2023-08-01 10:20:18,06:02:15,15:33:05,BBYO,Zzojy,CHH,business,260.3,Meal,0,pending,GateQL,C,ClaimHES,8.5,2,MWX,TypeIRS,Pilot_GEFY,Crew_FTFK,No,Vegan,Available,True,True,False,2,False,Frontier Airlines
168,12,8962,2023-03-08 20:06:12,2023-10-19 23:24:17,01:25:00,18:01:38,BKOM,Sifna,AED,economy,873.33,Extra Baggage,0,cancelled,GateGJ,D,ClaimABQ,6.29,1,YDV,TypeQAE,Pilot_SPGN,Crew_IUER,Yes,Vegetarian,Not Available,True,True,True,0,False,Air Canada
